,Label,Length,Temperature,Weight,Wingspan
748,Yellow Dragon,348.95585542003744,326.7753664220633,8512.910617253629,29.839733029592466
749,Black Dragon,106.15992817850814,63.20286898177078,2571.6090623923183,48.932379583978765
750,Green Dragon,309.48321074540354,357.597910262924,3910.137544494848,29.809798198372754
751,Purple Dragon,151.93539965030996,342.7528625467692,6924.135141010601,35.571840297229635
752,Green Dragon,336.70719033822326,379.69999957537703,5692.295837947005,40.51558374923142
753,Orange Dragon,459.2756896000608,369.97782938168683,2238.849757792129,45.849630580300584
754,Orange Dragon,316.0177657918835,401.6031573027626,1612.7956649879475,21.938116927522312
755,Purple Dragon,224.2974644097915,284.29649989238493,6495.894846300597,37.9797623215425
756,Yellow Dragon,292.19580654771534,338.20995764938885,8587.278729819633,40.44599588938849
757,Blue Dragon,112.55998109345121,244.60465205940878,4504.480171812176,53.1884567296092
758,Yellow Dragon,300.83099896861705,337.7103541774779,7929.917528257016,64.85511049106805
759,Black Dragon,105.64247002142066,59.02051911673539,4247.964642733307,71.77224624749856
760,Blue Dragon,75.51999138423207,245.7906002304328,4674.63094912925,60.376628737653654
761,Red Dragon,241.76511210477454,233.00409183962265,1243.7905217915054,52.226935069532814
762,Orange Dragon,391.8228319170145,368.74306599596156,1977.62603048567,50.069900103781045
763,Black Dragon,90.03821435483951,107.64604292289837,3011.9126734117203,48.84604450321423
764,Purple Dragon,204.35443636284154,321.1872282196228,7481.501712739713,37.64675721587149
765,Orange Dragon,323.55758298318113,382.5664779772133,378.99499168884154,39.57920523737218
766,Orange Dragon,311.48541390363243,362.45399272254184,2318.949326196082,41.05677287120936
767,Green Dragon,318.4120954189398,355.60807082044795,4448.898624619063,20.928211416608
768,Yellow Dragon,280.729358312115,331.2746606284254,7460.919000494191,39.68933242749853
769,Yellow Dragon,329.0923878588854,355.62049977749746,7899.248987526283,33.39195486996218
770,Yellow Dragon,298.31341979550683,303.3765663783581,8280.505292696516,42.878205150049155
771,Red Dragon,311.6265561741214,243.10562573072235,1410.764591033836,53.742388538518775
772,Orange Dragon,343.44554217283354,321.9115024687919,1201.1629017172909,41.85188267215532
773,Yellow Dragon,229.94618103034378,330.9582832319844,7373.154140235183,30.233561996612014
774,Green Dragon,324.49075889433595,378.49198803998587,4216.5035490669225,39.85213121645892
775,Red Dragon,338.2390968106573,220.50729663529094,1489.892661942771,45.69185759305888
776,Orange Dragon,389.60044253380875,381.81498236943406,2166.768598922868,41.79593891221203
777,Blue Dragon,100.39393551884046,250.25802116704605,3809.2121569739375,50.240900120358596
778,Yellow Dragon,318.5151968561997,372.4251424272785,7301.1391807821665,35.97493749644185
779,Purple Dragon,188.56669256144238,346.47470608574463,6893.59375774031,51.89031200303573
780,Red Dragon,278.31267319379054,203.7345952158735,1589.9794984516307,57.26858386088964
781,Black Dragon,68.50274262422252,85.82318407384261,3225.5490481987777,70.74639974030825
782,Green Dragon,286.6891354556905,351.85222948194377,4411.109483501568,22.653956764942556
783,Green Dragon,344.9651663532726,393.59870530417084,4520.786454719725,57.963180891032565
784,Purple Dragon,157.27213112854645,286.13168388535524,6801.176310860599,42.0444506963128
785,Purple Dragon,177.22444694884845,313.0406530649374,7946.0225278583275,48.133235178590944
786,Purple Dragon,174.5568559905924,319.639112021578,7182.278761480066,43.76201967790125
787,Yellow Dragon,288.16488461269444,309.7708075989889,8003.074417509985,39.43802891943477
788,Black Dragon,110.75941650549115,101.47255348569107,5030.975041930358,53.269233181836896
789,Red Dragon,232.5340594226688,213.6298326861078,1502.9511646623441,55.599057974314476
790,Green Dragon,244.32204498598708,355.6051402008929,4746.146801058288,21.279116137097546
791,Green Dragon,301.0640371441996,349.75875266645335,4458.878427721563,22.150106259616337
792,Blue Dragon,120.8595495249907,252.20994899276465,3817.0002130105713,60.28400725037034
793,Orange Dragon,385.5913528687278,355.6262377903263,1778.041990112786,36.46234637245685
794,Green Dragon,327.8033908270888,387.1731402389819,3451.09186549643,35.43599760181521
795,Black Dragon,152.82167328089966,81.75931312214294,4789.000246274815,64.79331934366078
796,Yellow Dragon,356.549177132779,347.2291799549981,7758.314817351312,45.812349664596546
797,Orange Dragon,378.53649041831744,317.978504365866,2286.6845391891266,28.392191768778723
798,Orange Dragon,398.42835359894144,342.3711333196111,1999.3941189660147,19.28866632299542
799,Red Dragon,286.4788594129014,230.87964945518513,1685.1512740947376,45.57172299075345
800,Blue Dragon,114.88496536329465,263.0012744315921,3956.0301085530295,69.57415474502206
801,Green Dragon,294.3177083032434,350.0174307818394,4504.558237736739,13.171726335540015
802,Green Dragon,335.56823549738675,367.14126578819514,4652.058323177608,18.452753946387272
803,Orange Dragon,421.46562301755046,349.4152312113431,980.1624804336562,43.04496428375323
804,Orange Dragon,381.6670880184599,345.0934475041365,1291.7956513845368,38.80230235330958
805,Orange Dragon,400.0318406061349,368.95006876627093,1557.6572475581283,33.499473585022024
806,Green Dragon,315.83808611515394,355.5847964976005,4970.666255519992,24.150471329875316
807,Purple Dragon,182.35321653024158,302.5027226373512,6705.717098765573,52.68094790711527
808,Yellow Dragon,317.71067390711875,359.5693367119857,8156.7847901314335,48.956572523658465
809,Blue Dragon,78.21457373423408,277.09083251370873,3514.8436241032446,70.14089028870247
810,Orange Dragon,315.9304648284073,346.18553048942664,2295.6244905064586,44.313994753905455
811,Red Dragon,252.1527491238041,230.3659532682148,1793.4147940517278,37.462577054339505
812,Blue Dragon,136.4116735689251,250.33841108691416,4317.166360207543,67.83412236109447
813,Red Dragon,312.5483923603962,224.93881400501402,1704.243098981684,49.7924223982531
814,Black Dragon,119.19734657559519,80.31628123754575,3819.0895747417458,59.42673623495644
815,Blue Dragon,147.1685153690063,251.0998286688423,3719.3879326755764,67.02382780118242
816,Yellow Dragon,318.5354118246723,365.94072909795756,7240.005668781964,15.06941618430999
817,Orange Dragon,318.23837254026387,354.9232633271432,1268.925317508205,40.082139299909215
818,Yellow Dragon,297.481149749771,327.5407887710048,8922.931106658005,47.9434886972076
819,Green Dragon,260.1929845115145,384.19182044044175,4040.4406707058633,29.92205094681858
820,Blue Dragon,141.85904015810783,255.77328660509355,4127.4032217510285,69.21778030333482
821,Red Dragon,324.24316326500457,217.97237943593413,549.6343722638012,61.45795321608488
822,Yellow Dragon,338.16840181925585,341.32330929179903,7517.690689709421,32.940249789137454
823,Yellow Dragon,323.29652562629667,317.4109557905036,7809.706927081461,37.534613119622605
824,Blue Dragon,143.25624150050157,285.3947728320273,3896.4667817567665,50.19716294815334
825,Blue Dragon,162.6427312490885,242.63955559237255,4126.991404431284,69.66951155132347
826,Red Dragon,304.09867431865695,246.68665051838926,1798.1688664296098,46.825073187010474
827,Blue Dragon,114.12922819810804,217.5791330535995,4018.5782307398613,54.2097883600785
828,Purple Dragon,171.5180276573483,339.51452604134397,6493.807929007102,41.76252547766664
829,Yellow Dragon,311.8059023655406,318.3238165080853,7217.81909009968,34.437402161992615
830,Blue Dragon,84.07330436066988,274.43193835180404,4515.536095274738,68.63682140378441
831,Red Dragon,242.84397687352907,185.05793534221374,2334.2156555793717,41.269389889256914
832,Purple Dragon,192.48965167484664,307.2700369681803,6834.606542587278,54.42277659554837
833,Red Dragon,288.6338704445618,196.6603146299868,2089.529262755731,54.82343874649727
834,Orange Dragon,361.7565047043774,354.09625585402244,649.109040607096,44.28319930659261
835,Purple Dragon,220.13357650750228,328.3229174280432,7622.594693882964,39.71093248341823
836,Purple Dragon,190.21515922507325,310.190227361018,7177.165638252373,48.915322431500606
837,Yellow Dragon,299.2861551759565,308.1357307355571,8450.966467332366,39.68084832839043
838,Purple Dragon,250.09909215200776,295.4029216246897,5901.392125430277,44.83069323690935
839,Black Dragon,117.58599743367029,112.74802863037169,4602.830569732649,47.78996503361884
840,Orange Dragon,390.8434811198522,412.02507703397134,1105.8660623854073,40.916320631718214
841,Purple Dragon,195.18319191546783,298.9388437217765,6693.256167229319,32.81849579796015
842,Yellow Dragon,284.1069151169905,356.4433336300681,8426.095083439022,48.118131988448745
843,Red Dragon,290.6454704735942,216.75132347575797,1024.1518472436012,52.7004772959451
844,Red Dragon,271.54314211972485,216.74399997734395,600.4683461143235,40.041081333809885
845,Black Dragon,61.66489926214807,80.52217627746175,4388.172444148646,64.09656372071294
846,Red Dragon,278.4170236568866,234.12137258656634,1392.5052748261305,64.09411804284478
847,Blue Dragon,136.88536746332082,250.27348326818287,4401.111238269101,65.63896566222587
848,Yellow Dragon,283.849084938376,346.0786107614956,7688.787309826859,34.97778927586869
849,Black Dragon,50.13035251178566,66.23708282837985,4436.403316204579,47.73853180133675
850,Red Dragon,260.04706966974527,173.7243134236642,2097.33358075894,65.51640852171315
851,Purple Dragon,209.11553598074724,322.28450761829663,6545.524918429703,47.46028354110257
852,Green Dragon,359.61627471663564,371.82878267931505,3635.188226333214,35.8107072852294
853,Blue Dragon,126.83597757970657,294.1899852759357,3442.6441239266956,72.5598466611831
854,Yellow Dragon,318.26906752829717,329.56260108978745,7129.349211133056,43.72888610506751
855,Black Dragon,102.0666279901704,105.42064163641292,3596.6904466330084,59.390143490548304
856,Red Dragon,288.1649177782477,193.90521649308454,1721.8138926165905,57.427544498490796
857,Red Dragon,291.5755765970275,224.88193722436355,2002.5315333352514,53.12931678217685
858,Red Dragon,334.2179120882164,234.71420001828318,1276.9313441784082,67.36161205496084
859,Black Dragon,139.0571590488724,80.37975178504115,3408.608517922201,51.57136405252997
860,Blue Dragon,151.71596589077313,238.85058733592342,4412.3908043192105,67.14210267246352
861,Yellow Dragon,330.3259767597788,353.43839345586366,7488.151158016339,42.375381586264574
862,Blue Dragon,139.09780831388952,252.3846598160458,4225.98619308181,68.35928819227802
863,Orange Dragon,347.454509979531,357.7684563188855,1448.9305683401687,39.14345628030408
864,Black Dragon,113.36981092509802,87.53245910191984,4205.978766743105,60.56438501288119
865,Green Dragon,321.1039727043547,328.42875398715313,4903.083335796254,22.637785947367284
866,Yellow Dragon,304.45813817491324,308.05917478567363,7641.672493626365,43.77311378037276
867,Purple Dragon,192.14149140936263,337.47638802794495,7131.075748782116,61.71882989694012
868,Blue Dragon,147.12578581939277,217.78944408669932,2941.15768346781,83.06317703445113
869,Orange Dragon,365.4928053304343,387.9281522025127,2154.181633971273,28.37964777999219
870,Black Dragon,99.1358113889387,102.68847118576153,4435.62220293417,71.0704663576293
871,Black Dragon,116.78649517960815,74.3837711271721,4910.285079224429,59.325079014870994
872,Blue Dragon,130.35152140659957,288.2262488579879,3923.152775170554,69.88213922216748
873,Blue Dragon,108.14124840731144,283.8953533448089,3755.589173713426,78.21962195583116
874,Orange Dragon,336.79981741899485,325.3735983468359,1624.4765437012086,47.20846267958035
875,Red Dragon,287.1099659032312,200.58677895156094,1571.201114735364,47.49439169512276
876,Black Dragon,57.72590724394463,71.96976545607689,3484.6716172458337,75.12117367115707
877,Red Dragon,340.17852918773747,200.89492689076113,1346.8437255888302,55.15316405345542
878,Yellow Dragon,302.19153708458117,333.9817063665055,8033.337813325783,27.3569320372398
879,Black Dragon,104.15816254278364,86.55756743881251,3894.4142971570964,52.629046722500995
880,Orange Dragon,362.2959500375503,360.6253458130111,1050.3698218143031,51.36120834110052
881,Purple Dragon,232.87675149881457,310.9589476869541,6905.013081149449,61.613229751435334
882,Blue Dragon,154.23694873869152,252.57224685127014,3357.0379004127203,64.73688403964196
883,Purple Dragon,143.68420545285787,341.5588655698142,6728.500622089739,44.33022741798328
884,Blue Dragon,99.87067758235236,272.79283874477574,3732.404785174869,74.59561745261979
885,Green Dragon,270.9544666305356,376.79457291711685,4795.906178754523,41.81184931756348
886,Blue Dragon,83.80974337457377,270.1396741871139,3809.4959086720846,67.32727521092568
887,Purple Dragon,194.5409084976607,326.7634254922065,6990.608458533664,43.52713520663784
888,Black Dragon,122.72062791875422,47.14502158872417,4529.736417109693,56.170183853887224
889,Blue Dragon,124.77787271258276,257.86623903972406,4416.956204419935,61.908450310167964
890,Purple Dragon,177.11052762965167,306.1448855868105,6738.02089723215,35.71523696979509
891,Purple Dragon,226.09524561743316,326.8854061434689,6956.685060352653,61.98049162675554
892,Black Dragon,135.1130828416032,78.18198584356901,3462.312065374793,60.90439501932637
893,Blue Dragon,127.75424476417808,271.6257252135583,4074.0753858546414,73.02674166860635
894,Red Dragon,332.5362281225185,212.71534100000187,1577.7360854611454,67.05790870816337
895,Orange Dragon,363.93923350030605,386.79676613412556,1104.4757849026378,38.16587700578635
896,Yellow Dragon,323.3556095102319,321.2554656881113,8725.357801287788,45.45390029920516
897,Black Dragon,78.78912870286624,67.88975092500893,4363.020534721017,62.989186243572135
898,Red Dragon,316.63159173602804,201.87618960302777,2091.624277181272,49.56779291641695
899,Black Dragon,65.70892877814443,89.12568487795065,5470.910997381795,61.539617764199534
900,Red Dragon,288.3372178749137,196.16281941031568,1560.9080889745203,55.27275922869754
901,Green Dragon,329.0550386487084,335.4926839641136,3938.1518630432947,27.788775037411014
902,Yellow Dragon,329.90583285197647,314.3300148306516,7272.803326143873,37.79283457940349
903,Red Dragon,374.75006760290216,218.20723848163814,2234.6057264085516,50.83127279203451
904,Yellow Dragon,337.5193320389607,343.7584759337139,7980.31869368614,40.33959129205802
905,Black Dragon,131.7660461741437,114.31607963131732,4693.300618318956,53.60761822106217
906,Green Dragon,302.52491533728613,374.4680101365794,4178.6260665219015,29.821773754426417
907,Blue Dragon,86.8382213768901,203.34696850069838,3451.9873821800084,78.43119612484033
908,Black Dragon,99.34053315604629,92.9387008135022,4709.589736721586,65.52666359655149
909,Orange Dragon,385.47349214815193,356.27014650901646,1692.366279421078,56.35337507566331
910,Black Dragon,125.26722376657615,96.73976800301267,3872.514149311068,52.96797106312645
911,Orange Dragon,387.9777651267338,348.22479313471683,1882.2541297208015,42.60765964500858
912,Black Dragon,123.15251893550398,115.82608085817154,4187.219379181214,67.62922443811665
913,Orange Dragon,389.1600948696035,340.2504317994677,1590.6111124935758,53.5416125123764
914,Purple Dragon,206.65725023463563,313.002547255575,6571.93125630795,54.2724632940453
915,Purple Dragon,229.44786204407558,346.5131995142393,7783.949421671186,59.17947085396389
916,Green Dragon,340.57982319776204,374.65685944642587,5154.4269371449645,33.25033280482808
917,Yellow Dragon,320.82498595757266,337.81289081516576,7085.632427068029,24.88483829479989
918,Yellow Dragon,309.0552865053816,311.0789317062196,8243.731577602073,35.13602354173238
919,Orange Dragon,373.4150783838595,327.5846194286062,2361.629945572913,41.041227303824435
920,Red Dragon,311.40598070914155,214.8010889383562,869.2690386753798,58.58974383271548
921,Green Dragon,283.34308282519396,391.0080527381698,3700.0425377148094,32.98418962221583
922,Orange Dragon,338.1236413612826,385.91963587003255,2236.831845160992,38.87639592909278
923,Blue Dragon,87.95639649269066,267.1617199964958,3703.0618630687513,69.61812735242623
924,Green Dragon,247.6471696954818,372.32662527168657,4495.213419201926,27.8136532993663
925,Yellow Dragon,333.1896138737772,296.3430242957851,6791.647339523509,43.703677298025795
926,Orange Dragon,335.31237725496743,335.0953716480716,465.38996802887664,55.05292783215458
927,Black Dragon,98.37448441096556,119.69713692469091,3804.3745703826407,49.93629183200801
928,Orange Dragon,407.451146253108,357.72674220382174,1924.4581977830915,41.561877520990905
929,Purple Dragon,180.9683946681694,330.350802992217,7151.761952022739,60.73000671730145
930,Green Dragon,315.28598575414753,388.62364654826087,4494.229008436807,29.12644390902943
931,Orange Dragon,395.650746398904,323.5088380586554,2226.670046734305,46.10125594979613
932,Red Dragon,277.6947046038093,189.2172714503165,1420.1607207228192,47.898177180130226
933,Yellow Dragon,241.30850315294566,336.5962905920815,7700.771866569256,50.75862636071092
934,Green Dragon,360.3057617318689,390.75255879610705,4565.106089014641,40.37795002018247
935,Purple Dragon,185.2659115862531,338.60139074298957,7451.572212902955,59.55072774768587
936,Yellow Dragon,258.9111967951275,311.65123588107923,8091.683266047369,37.80987209229552
937,Yellow Dragon,265.58240158459864,358.0583870437735,7784.592984124029,40.17714870097634
938,Black Dragon,103.56759113317916,66.89425327575074,5017.493629876846,59.13524321430488
939,Blue Dragon,72.88892578428553,244.64501481512798,3532.1288854697063,48.5291954364847
940,Green Dragon,270.1528931778966,400.63509347433967,4647.529686240964,39.357066829218496
941,Black Dragon,113.2112354020914,109.72010041453957,4295.938128640586,47.33096350575117
942,Blue Dragon,94.27311451698868,262.68044092869104,3889.1183855484796,66.68098823972358
943,Green Dragon,315.4989147150069,340.07633680192293,4290.657260083845,21.82482639725736
944,Purple Dragon,162.96295444041203,315.98110852834344,7742.048558868144,42.77734808795768
945,Red Dragon,259.59212652206634,179.75905308771058,1883.042296670166,64.97953234500604
946,Yellow Dragon,283.9267608781029,333.70290476847634,7807.49066931022,36.980637978403664
947,Yellow Dragon,315.6723056379452,318.848945718244,7274.545610188258,44.175578614094974
948,Purple Dragon,252.3897619088139,301.83167416374454,7279.972065754818,53.34958062852236
949,Yellow Dragon,320.4933906959048,304.5881797134698,7694.877045991217,36.20119571467329
950,Yellow Dragon,234.94801589052787,320.51892390206814,8653.867679926754,27.45866501320523
951,Purple Dragon,186.98560831124638,359.7425469869407,6952.371164405762,53.842793751265816
952,Red Dragon,304.51629384912354,223.1029898261637,2403.517309635199,54.5853428767133
953,Green Dragon,317.53026057591615,307.99270627685286,4144.542724121948,24.170378836874285
954,Purple Dragon,239.31209677751207,309.28269430901236,7855.114289961422,62.27934915603686
955,Black Dragon,65.17901015816338,92.34886214101581,4344.167024343224,57.76768337058351
956,Green Dragon,316.2582101704912,383.1511294025448,4787.9812877195345,29.291355300109387
957,Red Dragon,276.2682734739761,223.07705867540102,1420.9423656205636,57.574758808969406
958,Purple Dragon,240.97164488223646,296.0443762774107,8119.943333145836,52.662360250150044
959,Yellow Dragon,287.8214417139208,347.49281270083833,6895.235338838088,46.524330060453
960,Blue Dragon,163.66833343520778,286.61231275834314,3815.9754030191107,58.924194128458694
961,Yellow Dragon,303.6492579142719,334.0449518588855,7286.308161907074,38.310283734069074
962,Red Dragon,306.25332360275223,201.66252056832266,2614.7281851349626,26.116379941772518
963,Orange Dragon,397.58030317097746,362.35533943674307,2180.2261059986677,29.489855289520236
964,Green Dragon,283.6645861063879,366.29689902772,4623.095459446472,30.85757355243255
965,Red Dragon,293.07821822105893,230.07277922200973,1981.1201461625985,35.092082495952944
966,Yellow Dragon,323.6451829637312,347.94843288209694,7639.460920384481,47.935254703493065
967,Green Dragon,314.118600450217,356.36739493247177,4783.780113270622,21.97683522313958
968,Green Dragon,278.00598027294853,357.33294488931006,5195.3921261220285,26.84579547456366
969,Yellow Dragon,287.9036050207971,310.60324659930166,6810.690057300607,51.72009259216446
970,Red Dragon,263.5310757160732,214.03313732211015,1957.239675627915,51.53483811136512
971,Yellow Dragon,339.49815930347404,338.8166978959069,7595.37805739272,44.91925928624507
972,Red Dragon,272.54535755890413,226.39110078037734,1322.9997934859432,57.27286291249954
973,Green Dragon,296.8949145815623,369.853903181319,4087.9228729715282,28.050633664394567
974,Black Dragon,78.5163006103752,62.28605870185328,4228.17880038195,67.07721101615354
975,Red Dragon,288.52169564010507,244.20050187978762,1552.2241672939285,63.53262874368582
976,Red Dragon,254.29341211134428,189.2115789804878,1336.6399035161016,75.61350383569291
977,Purple Dragon,112.87408075662006,311.67375715861647,7666.965369869298,50.19887639233193
978,Green Dragon,286.92535065830947,365.15361866096026,4411.55737806621,43.69356867847061
979,Yellow Dragon,296.13101654323265,328.05250608740374,7637.772963586399,43.659719451590405
980,Blue Dragon,165.76135220778497,236.68699269783417,4263.657587337929,63.95101567392327
981,Purple Dragon,239.0552973533148,323.0053792843646,6845.47384240717,60.43460267300392
982,Black Dragon,82.8032603319835,49.91192357406777,3681.5052104634756,48.90443832865678
983,Orange Dragon,337.7219145324694,387.96859556872187,2099.313256409956,35.04861011358304
984,Orange Dragon,372.1366216313175,393.29577383267076,2297.4338208394465,27.50305165501397
985,Purple Dragon,194.1688608374942,329.94258747266804,7527.375299082186,44.46055645491151
986,Black Dragon,140.12812270598323,83.93944913568727,5036.56200988797,51.43884893501048
987,Green Dragon,264.34957026631577,363.2524495968748,4440.637733168983,27.295431042119134
988,Yellow Dragon,315.3278105078008,305.9211529105496,7005.191035463041,45.679031193203855
989,Black Dragon,112.56837524212963,106.55923373505999,3742.4549752675143,66.29595949720556
990,Green Dragon,337.86659242043027,375.41948677854623,4565.829574105953,28.546361111811095
991,Blue Dragon,84.73554775878151,273.6513714393102,4066.6187785118786,62.927126142720184
992,Yellow Dragon,259.7560998408328,359.29458665530825,8143.673950904246,49.98336220536821
993,Yellow Dragon,298.00592083643505,310.74495488693594,7819.757803134219,42.76034290442543
994,Black Dragon,109.02158392345926,75.70662797070155,3152.322302699213,63.884480788038005
995,Purple Dragon,189.96727090510032,315.26954523969187,7478.9756795554995,35.08253228007395
996,Yellow Dragon,310.76973657930904,345.1191623430868,8374.267274345255,42.26948278244925
997,Orange Dragon,397.1756127105471,319.2514879922284,1995.5663724463598,45.657923490234325
998,Red Dragon,313.7415193219651,231.663439809435,1927.5408276468536,54.69163039545127
999,Orange Dragon,382.2526488820683,355.0769338091075,2467.3722176471374,43.962092269239385
1000,Purple Dragon,167.04021483674862,291.2792616799639,6338.215436344696,61.60108084414692
1001,Red Dragon,343.5024394370531,222.9233732922209,1687.6022813986133,63.05141319260923
1002,Orange Dragon,363.478748827608,341.1893003852118,2053.3278645137884,28.521242711885634
1003,Black Dragon,110.72143923908254,87.41526005711806,3442.449726324523,80.0997125715784
1004,Blue Dragon,156.58797362278435,249.58908870610094,4323.503925473593,65.27628420776354
1005,Yellow Dragon,323.49863424417674,292.6680385442757,6655.742248609318,56.636927022727775
1006,Green Dragon,312.32949018067285,378.79474701625776,4784.016718262529,24.960353386829144
1007,Orange Dragon,331.4076753872283,368.7493925444861,1627.1504589091376,46.74837529956933
1008,Purple Dragon,223.48924972482655,318.2554808529885,7061.425023887055,52.09615783671183
1009,Red Dragon,292.773899359122,202.62436382392917,2557.865831963866,59.69354109078425
1010,Orange Dragon,364.43466221577506,330.8861679940113,2651.191570438223,46.322300531755836
1011,Yellow Dragon,336.72558849044776,342.0255757789984,8068.398973267502,42.1958523370677
1012,Blue Dragon,168.848637673345,269.8527209927868,2850.0347096653213,69.23761332858832
1013,Black Dragon,122.84517533291324,75.66020024555796,4388.663346282123,63.10359079150986
1014,Orange Dragon,351.7063867933044,338.1943596671556,2711.6268852376907,38.46122258383921
1015,Orange Dragon,370.93342783840546,342.4847021585511,1529.6794924757924,33.738252130830624
1016,Green Dragon,328.69063782458176,367.9055137966243,4543.643284039931,41.63696999648022
1017,Blue Dragon,119.05781996559543,257.57916019846584,4209.486547775172,70.2445190981978
1018,Green Dragon,293.89361460528835,404.9043702164892,4768.921195552934,27.77527453632816
1019,Red Dragon,248.95442197723375,219.6561999854377,1871.3200039911515,52.88175037906643
1020,Black Dragon,76.78456795931774,84.02755947997905,4589.813689729393,58.524600702255896
1021,Green Dragon,300.2850448495155,383.1461824524589,4580.928846261285,11.867554148323183
1022,Red Dragon,281.74503724101777,209.32832778768173,1622.2554560214396,53.87725596099989
1023,Purple Dragon,124.95623025882702,340.244129341801,6525.701378225184,44.77389676598556
1024,Green Dragon,308.86661024548016,338.5960698191699,4384.216405527881,31.36138534882619
1025,Green Dragon,264.6957332430412,360.46974503418176,5005.09976580101,26.47318393273102
1026,Black Dragon,102.18069522798584,87.08173670700344,3824.4404868779307,35.99198528246798
1027,Purple Dragon,218.41641299964627,313.1750400957486,7567.344952387324,61.070332556914785
1028,Red Dragon,253.7555102150704,242.34134703229867,1751.5542406346929,54.446776955189335
1029,Yellow Dragon,311.15406119245,292.9427551968471,8166.863299356674,71.22727602281682
1030,Orange Dragon,340.9001919061177,365.897516689795,1025.447289943501,49.68454365439887
1031,Blue Dragon,123.60442270699714,245.21445889151306,4131.780022488447,65.65818952829238
1032,Purple Dragon,174.2123768987205,329.3833338190614,7644.172952629695,49.0766576259517
1033,Red Dragon,338.13632082003545,251.39975647360407,877.2525129810978,30.833026100233056
1034,Yellow Dragon,280.8613272351021,350.642810161638,7342.078132493443,50.61020670202574
1035,Black Dragon,99.11989385413237,96.9346764921811,3970.531531717711,48.01011220199098
1036,Blue Dragon,117.29565223488447,255.00706923319154,4818.066627213159,73.93571687091205
1037,Orange Dragon,354.49666273310373,348.4930554060628,1979.6884654289495,49.330419555123896
1038,Purple Dragon,168.6403675090552,294.9526261930161,7144.009504420912,51.945959213617165
1039,Red Dragon,284.10573293554444,197.12657664602074,547.6339364368133,58.697379936909954
1040,Yellow Dragon,335.4850217582393,347.4447773255824,6563.923836665188,26.91181405527023
1041,Purple Dragon,213.8662542233712,316.443560340442,7020.848463877729,40.08550242095804
1042,Purple Dragon,189.0163106718135,302.12948926294257,7384.8065513742795,61.983836861625676
1043,Orange Dragon,384.1635195459232,350.46292554022676,1859.67310213412,41.46238577157589
1044,Red Dragon,269.9462081458733,232.20548043846247,1575.861152524493,46.2093776119229
1045,Blue Dragon,88.78676675837572,298.6146135593964,4234.5596251533525,52.53109553384016
1046,Black Dragon,104.58627459324758,89.97269641038368,4561.32003190797,55.38409133733373
1047,Orange Dragon,383.65553524765284,399.9194222977951,2306.98088729768,42.12598465982942
1048,Red Dragon,256.1565771523908,197.6293393741876,1057.0774002116666,58.55768758834232
1049,Black Dragon,73.43183550868518,92.69727765318399,4431.963404330362,64.18215861416977
1050,Blue Dragon,122.75773073609936,251.619249166478,3760.612806208081,68.16115386553271
1051,Orange Dragon,353.98244818389065,361.0255822174269,1834.014991242117,38.718685117004036
1052,Orange Dragon,368.456161212944,377.1551277123191,2371.9969045256603,39.52504834324809
1053,Purple Dragon,151.71802060349614,331.28005165899265,5623.437970507664,50.517498314701264
1054,Red Dragon,316.30506370876566,222.11273123036585,1785.4039166271216,53.99853709544455
1055,Black Dragon,88.75554062423248,78.94755399687594,4271.5131298886445,59.682610148366244
1056,Orange Dragon,341.16379364605615,353.08662684778557,1257.8372955814111,36.04938907943788
1057,Black Dragon,85.76418373294827,100.26608081672643,3282.3876596797422,43.21484904369112
1058,Green Dragon,318.14972928339023,373.94613694332867,4201.202597544994,33.27940818397662
1059,Green Dragon,268.32256232111587,354.08451533225593,4701.185728086312,30.21477665660207
1060,Green Dragon,315.9194500338396,375.1592987350892,5422.735916768222,7.507808522036264
1061,Green Dragon,261.4509632464935,339.8572874896767,4881.594282190683,31.38301511193958
1062,Black Dragon,89.60611911598599,102.60627395499178,3456.1314964386506,42.0681468226594
1063,Black Dragon,77.84407048335608,100.59790284291749,3005.0888173420108,50.60371817735901
1064,Yellow Dragon,312.6784199509445,330.74195217692045,7146.712424072027,37.73550160244617
1065,Blue Dragon,118.7830888367106,287.3649715719029,4579.890273467527,73.51827694405054
1066,Yellow Dragon,302.3039518465233,331.0959507725653,7191.160235081854,38.22422028058015
1067,Yellow Dragon,319.30643889751343,311.8288783293775,7747.380767863288,56.545631634321964
1068,Black Dragon,159.39125517111506,132.3043112313594,3461.570567715664,43.67870091914582
1069,Red Dragon,334.39235120633253,219.70007896603602,952.3783028911636,54.12340319722488
1070,Blue Dragon,144.76308134154633,249.68675100568728,3236.505337072683,65.43867341416768
1071,Yellow Dragon,304.59051995233364,307.1385346975677,8885.23389937628,43.36347046372179
1072,Green Dragon,252.06725019054716,365.53633307552326,5724.563954285333,13.842546239270533
1073,Yellow Dragon,313.9357177670697,311.68627456825556,7097.1545719922515,46.095709189378226
1074,Red Dragon,304.5084216244633,256.84511477631565,1312.652197447492,57.31280098356067
1075,Red Dragon,261.57025395475046,206.11287310598652,950.8204215645591,51.21848697863736
1076,Blue Dragon,95.818554570567,260.43069588341314,3084.8984305846966,73.19786553384773
1077,Blue Dragon,76.27128984274177,261.5191689482814,3586.6854883584956,87.16032066239174
1078,Green Dragon,294.5657977946367,369.99487101579416,3524.5879194228064,28.65432344164011
